Station_Name,Transport_Mode,Line,Latitude,Longitude,Additional_Info
R.B.I.COLONY (C.B.D.BELAPUR),Bus,BEST,19.022652,73.049429,
CHHATRAPATI SHIVAJI MAHARAJ TERMINUS(CSMT),Bus,BEST,18.939155,72.835312,
SAMATA NAGAR BUS STATION (KANDIVALI-E),Bus,BEST,19.206496,72.869944,
UMA MAHESHWARI MANDIR,Bus,BEST,19.093631,72.886398,
"AMBIKA MILL BUS STATION, H.U.RAKHANGI CHOWK",Bus,BEST,18.990199,72.823222,
YASHWANTRAO CHAVAN PRATISHTHAN (MANTRALAYA),Bus,BEST,18.925832,72.825895,
CITI BANK (BKC),Bus,BEST,19.068526,72.867767,
SANPADA POLICE CHOWKY,Bus,BEST,19.062779,73.010344,
GOPAL BHAVAN (GHATKOPAR-W),Bus,BEST,19.089917,72.90893,
SAI GARDEN (KANDIVALI-E),Bus,BEST,19.199795,72.873644,
JAMBHULPADA,Bus,BEST,19.093952,72.898979,
GHATKOPAR STATION (W),Bus,BEST,19.087758,72.908608,
GOVANDI STATION ROAD (W),Bus,BEST,19.055363,72.916076,
"PETROL PUMP, MAHESHWARI MANSION (NAPEAN SEA ROAD)",Bus,BEST,18.961146,72.801407,
BKC TELEPHONE EXCHANGE,Bus,BEST,19.071012,72.871547,
MUNICIPAL GARDEN (BORIVALI -W),Bus,BEST,19.238212,72.849792,
MAHATMA PHULE MARKET (CRAWFORD MARKET),Bus,BEST,18.946924,72.833379,
"SAMAJ MANDIR HALL (SION KOLIWADA), PRATIKSHA NAGAR NO.1",Bus,BEST,19.041162,72.868799,
DADAR MARKET,Bus,BEST,19.021824,72.844084,
OVALE,Bus,BEST,19.275935,72.958951,
GANDHI NAGAR (THANE),Bus,BEST,19.2183167,72.9702333,
GLAXO COMPANY,Bus,BEST,19.219066,72.967539,
HARI NIWAS (THANE),Bus,BEST,19.191783,72.968517,
"INDIAN BANK, HIRANANDANI (THANE- W)",Bus,BEST,19.253856,72.981642,
R.R.EDUCATION VIDYALAYA,Bus,BEST,19.16778,72.966738,
VASTU ANAND,Bus,BEST,19.206619,73.009874,
"CHINCHVALI PHATAK, SARVODAYA BALIKA VIDYALAYA",Bus,BEST,19.178413,72.845582,
HUTATMA CHOWK,Bus,BEST,18.929441,72.831389,
SANDHURST ROAD STATION,Bus,BEST,18.961265,72.838799,
"MUSTAFA BAZAR, SAVLYA TANDEL CHOWK",Bus,BEST,18.97676,72.840944,
GOL MANDIR (BHULESHWAR),Bus,BEST,18.958204,72.828319,
"GOVERNMENT COLONY, INDIAN MEDICAL ASSOCIATION CHOWK",Bus,BEST,18.978937,72.81572,
NALANDA (CUMBALLA HILL),Bus,BEST,18.967376,72.807906,
AKSHAY,Bus,BEST,19.05162,72.831418,
KAMALA VIHAR SPORTS COMPLEX (POISAR),Bus,BEST,19.21275,72.84339,
"VEENA NAGAR, GOVARDHAN NAGAR",Bus,BEST,19.181936,72.947019,
SUBHASH NAGAR (KHAIRANI ROAD),Bus,BEST,19.09696,72.897733,
CENTURY MILL,Bus,BEST,19.006292,72.826467,
MARATHI VIDYALAYA (GHATKOPAR-E),Bus,BEST,19.088248,72.916998,
BYCULLA STATION (E),Bus,BEST,18.978146,72.83383,
SHIVRAJ BHAVAN,Bus,BEST,19.006315,72.834635,
"MITH CHOWKY, KAVI.V.R.KANT CHOWK",Bus,BEST,19.196672,72.833712,
"CHEMBUR NAKA, SWAMI VIVEKANAND CHOWK",Bus,BEST,19.052954,72.894396,
KOKAN NAGAR (BHANDUP-W),Bus,BEST,19.144177,72.928249,
IMPERIAL SQUARE SOCIETY,Bus,BEST,19.28429,72.947781,
"POLICHEM LIMITED, PEPSICO",Bus,BEST,19.022205,72.905474,
JAIHIND CINEMA,Bus,BEST,18.986079,72.835685,
OM NAGAR (WARE HOUSE),Bus,BEST,19.106081,72.867851,
J.B.NAGAR (ANDHERI-E),Bus,BEST,19.111502,72.868865,
BAINGANWADI,Bus,BEST,19.058717,72.923495,
"MUNICIPAL SCHOOL, CHINCHVALI BUNDER",Bus,BEST,19.178918,72.843081,
SAHYADRI NAGAR (CHARKOP),Bus,BEST,19.210347,72.829251,
CANARA BANK (KHARGHAR),Bus,BEST,19.035437,73.063942,
DR.SHIRODKAR HIGH SCHOOL,Bus,BEST,18.99948,72.839845,
BORIVALI JAIL (W),Bus,BEST,19.224203,72.854233,
PIPE LINE (MULUND-W),Bus,BEST,19.177535,72.940079,
PANCHAMRUT,Bus,BEST,19.257234,72.970679,
NEW ZEALAND HOSTEL,Bus,BEST,19.152179,72.871673,
"JANTA COLONY, SHIV MANDIR",Bus,BEST,19.200087,72.833985,
"MAHARASHTRA COLLEGE, ALEXANDRA CINEMA",Bus,BEST,18.967382,72.827315,
STRAND CINEMA,Bus,BEST,18.918408,72.828483,
ASHOK HOSPITAL,Bus,BEST,19.180938,72.85312,
SUNDAR GALLI (BYCULLA-W),Bus,BEST,18.976048,72.830698,
SHRIPAL NAGAR,Bus,BEST,19.218269,72.842606,
MALVANI BLOCK NO.7,Bus,BEST,19.186218,72.818887,
N.L.COMPLEX JUNCTION (DAHISAR-E),Bus,BEST,19.2601833,72.8653333,
"KHAR, LINKING ROAD",Bus,BEST,19.072562,72.834053,
CHARKOP SECTOR 5,Bus,BEST,19.215349,72.825937,
MEGA MART,Bus,BEST,19.091753,73.005364,
"MUNICIPAL WARD OFFICE, DR.AMBEDKAR GARDEN (CHEMBUR)",Bus,BEST,19.060427,72.899191,
KOKAN NAGAR (BHANDUP-W),Bus,BEST,19.14456,72.928334,
KHIRA NAGAR (SANTACRUZ-W),Bus,BEST,19.086948,72.8381,
SHASTRI NAGAR (JUHU),Bus,BEST,19.08699,72.834574,
NARAYAN NAGAR (GHATKOPAR-E),Bus,BEST,19.085947,72.895286,
BAWLA MASJID,Bus,BEST,18.994786,72.831453,
WORLI SEA FACE (N),Bus,BEST,19.015617,72.817597,
"RAM GANESH GADKARI CHOWK, BALMOHAN VIDYALAY",Bus,BEST,19.025796,72.839598,
JAIN MANDIR (KANDIVALI-W),Bus,BEST,19.202094,72.849236,
CHARKOP POLICE STATION,Bus,BEST,19.215605,72.819794,
CHIRA BAZAR,Bus,BEST,18.927765,72.825049,
"CARDINAL GRACIAS SCHOOL, TEACHER S COLONY",Bus,BEST,19.068026,72.846446,
"MALAD STATION (E), PODDAR PARK",Bus,BEST,19.18698,72.850187,
SHREE SWAMI SAMARTH NAGAR (EXTENSION),Bus,BEST,19.14613,72.825632,
CUFFE PARADE MACCHIMAR NAGAR,Bus,BEST,18.918116,72.824867,
PARLESHWAR MANDIR,Bus,BEST,19.102871,72.845805,
HEMA PARK (BHANDUP-E),Bus,BEST,19.148085,72.942535,
BALAJI NAGAR,Bus,BEST,19.307285,72.849908,
MAHALAXMI TEMPLE,Bus,BEST,18.976148,72.807423,
"SUKUR PARK, SAHYADRI SOCIETY",Bus,BEST,19.198953,72.995494,
MAMA HOTEL,Bus,BEST,19.072305,72.827402,
N.C.P.A.,Bus,BEST,18.925216,72.822611,
"DR.DATTA SAMANT CHOWK, SAKINAKA",Bus,BEST,19.10599,72.885366,
CHEMBUR PHATAK,Bus,BEST,19.064601,72.899703,
SAHAKAR NAGAR (SCLR- KURLA-E),Bus,BEST,19.065168,72.894382,
MAGATHANE TELEPHONE EXCHANGE,Bus,BEST,19.216079,72.867485,
GHATKOPAR POLICE STATION,Bus,BEST,19.087032,72.899942,
SUNDAR NAGAR (BHAYANDER-E),Bus,BEST,19.284468,72.871186,
RANI LAXMIBAI CHOWK (SION),Bus,BEST,19.044927,72.86399,
"ANGAN WADI, MANALI VILLAGE",Bus,BEST,19.235646,72.865677,
BANK OF BARODA (BKC),Bus,BEST,19.06136,72.862983,
KHARODI VILLAGE,Bus,BEST,19.196336,72.818764,
STATE BANK (BHANDUP VILLAGE),Bus,BEST,19.151608,72.945576,
SHANTI ASHRAM (BORIVALI-W),Bus,BEST,19.241977,72.846879,
GHATKOPAR STATION (W),Bus,BEST,19.086655,72.908009,
MADINA MANZIL (MALAD-W),Bus,BEST,19.173689,72.84606,
M.I.G.COLONY (KALA NAGAR),Bus,BEST,19.056572,72.847642,
N.L.VIDYALAYA (MALAD-W),Bus,BEST,19.192968,72.847007,
SANT GADGE MAHARAJ CHOWK (SAATRASTA),Bus,BEST,18.982524,72.827939,
SAIFEE HOSPITAL,Bus,BEST,18.951701,72.818763,
"SHELL COLONY, SAMAJ MANDIR HALL (CHEMBUR)",Bus,BEST,19.062746,72.892378,
KURLA STATION (W),Bus,BEST,19.067294,72.87915,
MUNICIPAL HOSPITAL (BORIVALI -W),Bus,BEST,19.25268,72.858524,
DAHISAR STATION (W),Bus,BEST,19.249844,72.858896,
SOMMAIYA COLLEGE (VIDYAVIHAR-E),Bus,BEST,19.074024,72.903063,
SHIPPING CORPORATION (POWAI),Bus,BEST,19.12324,72.898066,
SHASTRI NAGAR (THANE),Bus,BEST,19.214188,72.95878,
AZAD NAGAR (WADALA),Bus,BEST,19.013709,72.855459,
"RETI BUNDER, KHARIGAON (KALWA)",Bus,BEST,19.210511,73.015638,
GURU TEG BAHADUR NAGAR STATION,Bus,BEST,19.037085,72.862797,
SHER-E-PUNJAB (ANDHERI-E),Bus,BEST,19.125916,72.861034,
SARAF CHOUDHARI NAGAR,Bus,BEST,19.209184,72.862734,
KANHERI CAVES,Bus,BEST,19.208731,72.901486,
PRATAP NAGAR (JOGESHWARI-E),Bus,BEST,19.140937,72.856358,
SHER-E-PUNJAB (ANDHERI-E),Bus,BEST,19.12431,72.864438,
BORIVALI (W) STATION,Bus,BEST,19.229832,72.856464,
BORIVALI (W) STATION,Bus,BEST,19.229037,72.856018,
DAHISAR MARKET,Bus,BEST,19.255733,72.858113,
DAHISAR PHATAK (W),Bus,BEST,19.247206,72.859003,
"DEVIKA NAGAR, EKSAR KOLIWADA",Bus,BEST,19.239574,72.845872,
EKSAR VILLAGE,Bus,BEST,19.237785,72.845331,
GORAI BRIDGE,Bus,BEST,19.226462,72.827593,
LIC OFFICERS TRAINING CENTRE (BORIVALI -W),Bus,BEST,19.243912,72.848656,
SARVODAYA NAGAR (JOGESHWARI-E),Bus,BEST,19.134482,72.863434,
WADALA TRUCK TERMINAL (MAIN GATE),Bus,BEST,19.036183,72.879258,
DARGAH (VIKHROLI-W),Bus,BEST,19.097399,72.91596,
HINDMATA CINEMA (PAREL),Bus,BEST,19.010015,72.842183,
SISTERS BUNGALOW,Bus,BEST,19.049443,72.820703,
DARYA MAHAL,Bus,BEST,18.952505,72.797048,
KURLA STATION (W),Bus,BEST,19.067303,72.87916,
MAZGAON COURT,Bus,BEST,18.968826,72.83812,
VASANT VIHAR,Bus,BEST,19.221929,72.970002,
BHARAT PETROLEUM (MAHUL),Bus,BEST,19.013945,72.898164,
PANDYA HOSPITAL,Bus,BEST,19.23339,72.853314,
GANDHI NAGAR (KANJURMARG),Bus,BEST,19.124386,72.925353,
WADI BUNDER,Bus,BEST,18.956497,72.842515,
NALANDA SOCIETY (GHATKOPAR-E),Bus,BEST,19.074876,72.912698,
BEST NAGAR (GOREGAON-W),Bus,BEST,19.153269,72.84192,
"SHREEKRISHNA NAGAR, SHANTIVAN (BORIVALI -E)",Bus,BEST,19.233061,72.863919,
MUCHHALA COLLEGE,Bus,BEST,19.262989,72.968578,
FILMISTAN (GOREGAON-W),Bus,BEST,19.164131,72.845896,
MAROL MAROSHI BUS STATION,Bus,BEST,19.116539,72.879877,
KASTURI ESTATE,Bus,BEST,19.301146,72.857267,
PALI HILL NAKA (GURU NANAK ROAD),Bus,BEST,19.059596,72.829996,
PIPE LINE (MULUND-W),Bus,BEST,19.185251,72.947675,
RAM GANESH GADKARI CHOWK (DADAR-W),Bus,BEST,19.026403,72.841022,
PANJARAPOL,Bus,BEST,19.045767,72.907785,
BORIVALI (E) STATION,Bus,BEST,19.231884,72.85769,
BORIVALI STATION (E),Bus,BEST,19.230665,72.858737,
NENSEY COLONY,Bus,BEST,19.237804,72.86345,
OVALE,Bus,BEST,19.275781,72.958922,
PLEASANT PARK (MIRA ROAD),Bus,BEST,19.27522,72.877108,
AFGHAN CHURCH,Bus,BEST,18.9071833,72.8169833,
JOHAR CHOWK (BHENDI BAZAAR),Bus,BEST,18.95948,72.831869,
SWAMI DAYANAND SARASWATI CHOWK (FORT),Bus,BEST,18.93427,72.838287,
KHODADAD CIRCLE (DADAR TT),Bus,BEST,19.016758,72.846814,
SHANTARAM PUJARE CHOWK (KALA CHOWKY),Bus,BEST,18.989982,72.835882,
UMARKHADI,Bus,BEST,18.962509,72.835618,
PRABODHANKAR THACKERAY NAGAR MARKET (CHARKOP),Bus,BEST,19.215911,72.828685,
PRASANNA JEEVAN SOCIETY,Bus,BEST,19.230541,72.84818,
SAI AMRUT SOCIETY (DAHISAR-W),Bus,BEST,19.240313,72.858436,
PANDYA HOSPITAL,Bus,BEST,19.233354,72.853371,
EKTA VIVEK BUILDING,Bus,BEST,19.25853,72.8519,
AMULAKH HIGH SCHOOL,Bus,BEST,19.025447,72.86023,
ANTOP HILL POLICE STATION,Bus,BEST,19.031845,72.863779,
B.P.T. COLONY (BARKAT ALI MARG),Bus,BEST,19.017454,72.864252,
KANE NAGAR,Bus,BEST,19.029299,72.866611,
"JAGATDEV N.VARMA CHOWK, KAPOLE NIWAS",Bus,BEST,19.023473,72.852005,
MAHESHWARI UDYAN (KINGS CIRCLE),Bus,BEST,19.027984,72.856267,
NADKARNI PARK,Bus,BEST,19.017688,72.862362,
SEWREE STATION (E),Bus,BEST,18.997863,72.854367,
VISHWA PRAGATI MANDAL SPORTS COMPLEX,Bus,BEST,19.259317,72.853259,
DAMU NAGAR (EXTENSION),Bus,BEST,19.2046167,72.8784167,
MALAD STATION (W),Bus,BEST,19.185886,72.848286,
SHANTI BAUG (CHEMBUR),Bus,BEST,19.056613,72.895658,
RAWAL PADA,Bus,BEST,19.245568,72.87018,
GARIB NAGAR,Bus,BEST,19.272014,72.963241,
RANI LAXMIBAI CHOWK (SION),Bus,BEST,19.041611,72.863061,
JOHAR CHOWK (BHENDI BAZAAR),Bus,BEST,18.959661,72.831641,
KOPAR KHAIRANE,Bus,BEST,19.109252,73.001738,
OTIS COMPANY,Bus,BEST,19.200418,72.875529,
NEW GREEN WOOD GARDAN,Bus,BEST,19.2701167,72.8894333,
AGHADI NAGAR,Bus,BEST,19.126476,72.859247,
MUMBAI CRICKET ASSOCIATION EAST GATE,Bus,BEST,19.059428,72.866318,
RANI LAXMIBAI CHOWK (SION),Bus,BEST,19.04175,72.86355,
VILE PARLE STATION (E),Bus,BEST,19.099229,72.844401,
SHER-E-PUNJAB (ANDHERI-E),Bus,BEST,19.124545,72.864514,
"HUTATMA CHOWK, SIDDHARTH COLLEGE",Bus,BEST,18.933896,72.832316,
MASTAN TALAO,Bus,BEST,18.964981,72.830536,
SHIV MANDIR,Bus,BEST,19.128788,72.843163,
PUSHPA PARK (MALAD-E),Bus,BEST,19.188551,72.857865,
VIVIDH BHARTI,Bus,BEST,19.231742,72.833361,
SHIRAVANE VILLAGE,Bus,BEST,19.049974,73.022253,
RAM GANESH GADKARI CHOWK (DADAR-W),Bus,BEST,19.025815,72.840918,
BHAYANDER PADA,Bus,BEST,19.283667,72.952367,
VALENCIA BUILDING,Bus,BEST,19.0257,72.878658,
NAHUR RAILWAY STATION,Bus,BEST,19.157842,72.946679,
PRABODHANKAR THACKERAY NAGAR MARKET (CHARKOP),Bus,BEST,19.21527,72.829199,
SHRIPAL NAGAR,Bus,BEST,19.218369,72.842625,
"KANDIVALI INDUSTRIAL ESTATE, GANESH NAGAR",Bus,BEST,19.203787,72.827668,
BOROSIL GLASS FACTORY,Bus,BEST,19.11739,72.883422,
EKTA SOCIETY,Bus,BEST,19.10669,72.875007,
JAIN MANDIR (OM NAGAR) -(ANDHERI-E),Bus,BEST,19.108403,72.86803,
SANGHARSH NAGAR (CHANDIVALI),Bus,BEST,19.108317,72.901179,
SHITALADEVI TEMPLE (MAHIM),Bus,BEST,19.036567,72.842297,
KALAMBOLI NAKA,Bus,BEST,19.022544,73.105928,
MANKHURD STATION (SOUTH),Bus,BEST,19.045618,72.929873,
GOPAL BHAVAN (GHATKOPAR-W),Bus,BEST,19.090712,72.90988,
ANKUR HOSPITAL,Bus,BEST,19.131199,72.93557,
WADALA GATE NO.4,Bus,BEST,19.021518,72.860631,
B.M.C.COMPOST PLANT,Bus,BEST,19.056883,72.92797,
"DR.AMBEDKAR UDYAN, CHEMBUR STATION",Bus,BEST,19.061918,72.901062,
MOHITE PATIL NAGAR (MANKHURD),Bus,BEST,19.053479,72.935116,
BALKUM PADA NO.1,Bus,BEST,19.221746,72.991067,
BRAHMAND PHASE-3,Bus,BEST,19.241261,72.981597,
KALWA BRIDGE,Bus,BEST,19.197211,72.983237,
L I C CLY,Bus,BEST,19.164916,72.954436,
LAXMINARAYAN RESIDENCY,Bus,BEST,19.219066,72.959636,
GHATI PADA,Bus,BEST,19.187,72.94185,
LOUISWADI,Bus,BEST,19.195812,72.962536,
BADHWAR PARK,Bus,BEST,18.919834,72.82591,
SAIBABA MANDIR (GHATKOPAR),Bus,BEST,19.078336,72.910977,
GOKULDHAM MARKET,Bus,BEST,19.175545,72.869752,
SHITALADEVI TEMPLE (MAHIM),Bus,BEST,19.035953,72.842307,
MARATHA COLONY,Bus,BEST,19.073456,72.846585,
MADKEBUWA CHOWK (PAREL),Bus,BEST,19.004838,72.840563,
N.C.P.A.,Bus,BEST,18.925523,72.822848,
GANGA COMPLEX,Bus,BEST,19.290496,72.857321,
LIBRA SOCIETY,Bus,BEST,19.198968,72.821909,
DIVA VILLAGE JUNCTION,Bus,BEST,19.148218,72.99304,
RANADE ROAD (DADAR-W),Bus,BEST,19.022182,72.837919,
MAHILA SANGH (VILE PARLE-E),Bus,BEST,19.107319,72.85195,
TELEPHONE EXCHANGE (BANDRA-W),Bus,BEST,19.051225,72.836435,
ADARSH NAGAR (JOGESHWARI-W),Bus,BEST,19.146043,72.829311,
MATUNGA STATION (W),Bus,BEST,19.029993,72.847071,
PRABHADEVI,Bus,BEST,19.015742,72.827799,
"ANJANABAI MAGAR CHOWK, SWATANTRA SAINIK SURVE CHOWK",Bus,BEST,19.071186,72.875414,
DIVINE CHILD HIGH SCHOOL,Bus,BEST,19.113198,72.864235,
KHODADAD CIRCLE (DADAR TT),Bus,BEST,19.016714,72.849549,
"ORLEM CHURCH, VALNAI VILLAGE",Bus,BEST,19.195356,72.836984,
AGARKAR CHOWK,Bus,BEST,19.118916,72.84797,
VEER HUTATMA BHAI KOTWAL UDYAN (PLAZA),Bus,BEST,19.022952,72.842383,
JALVAYU VIHAR (POWAI),Bus,BEST,19.117696,72.905462,
KHOPAT S.T.TERMINUS,Bus,BEST,19.200618,72.973281,
BEST OFFICER QUARTERS (GORAI),Bus,BEST,19.224985,72.834299,
LOKMANYA TILAK VIDYALAYA (CHEMBUR),Bus,BEST,19.066137,72.895095,
SOMMAIYA COLLEGE (VIDYAVIHAR-E),Bus,BEST,19.074819,72.903224,
KAMALA NEHRU PARK (MALABAR HILL),Bus,BEST,18.95505,72.804527,
BANDRA (W) BUS STATION,Bus,BEST,19.053811,72.83933,
"VANRAI, MHADA COLONY",Bus,BEST,19.154543,72.857167,
MARAWALI CHURCH,Bus,BEST,19.041471,72.893612,
TATA COLONY (CHUNABHATTI),Bus,BEST,19.052991,72.87531,
ANDHERI STATION (W),Bus,BEST,19.119828,72.845879,
JOE & HELEN D MELLO GARDEN,Bus,BEST,19.130179,72.842459,
LAXMI INDUSTRIAL ESTATE (ANDHERI-W),Bus,BEST,19.134056,72.831934,
SHREE SWAMI SAMARTH NAGAR (EXTENSION),Bus,BEST,19.146013,72.82567,
MARATHON CHOWK (TEEN HATH NAKA),Bus,BEST,19.187899,72.963011,
MARATHON CHOWK (TEEN HATH NAKA),Bus,BEST,19.187221,72.963753,
MITHAGAR (MULUND-E),Bus,BEST,19.165575,72.964399,
MULUND RAILWAY STATION (W),Bus,BEST,19.174067,72.954388,
POWAI CHOWK (MULUND-W),Bus,BEST,19.172684,72.935896,
NAVGHAR ROAD (MULUND-E),Bus,BEST,19.167897,72.961576,
GAWANPADA (MULUND-E),Bus,BEST,19.17292,72.961404,
"M.I.D.C, PASSPORT OFFICE",Bus,BEST,19.191133,72.955319,
MULUND RAILWAY STATION (W),Bus,BEST,19.174284,72.957002,
MULUND RAILWAY STATION (W),Bus,BEST,19.174176,72.957069,
RAJ PARK,Bus,BEST,19.203964,73.006478,
"SUKUR PARK, SAHYADRI SOCIETY",Bus,BEST,19.198835,72.995627,
NAAGRI NIWARA 1 & 2,Bus,BEST,19.172569,72.881286,
C.A.INSTITUTE (BKC),Bus,BEST,19.061534,72.86875,
KANDIVALI TELEPHONE EXCHANGE,Bus,BEST,19.211382,72.851635,
"KOLSITE INDUSTRIES, JUCHANDRA SOCIETY",Bus,BEST,19.131881,72.835291,
TURBHE POLICE STATION,Bus,BEST,19.062586,73.019237,
BEST RECEIVING CENTRE ( SION),Bus,BEST,19.043179,72.872921,
"A.H.ANSARI CHOWK, NEW NAGPADA",Bus,BEST,18.966753,72.832718,
DR.COOPER HOSPITAL,Bus,BEST,19.107769,72.836732,
CHARKOP NAKA,Bus,BEST,19.209502,72.822652,
MANAV KALYAN KENDRA,Bus,BEST,19.245734,72.860839,
TERMINAL,Bus,BEST,18.953542,72.846469,
"LOKSHAHIR SATHE UDYAN, SUMAN NAGAR",Bus,BEST,19.054332,72.883955,
SHAHAJIRAJE SPORTS COMPLEX (ANDHERI-W),Bus,BEST,19.127031,72.836559,
B.S.E.S. (ANDHERI-E),Bus,BEST,19.130407,72.880289,
KANDARPADA BUS STATION,Bus,BEST,19.263463,72.85182,
ICICI BANK (MALAD-W),Bus,BEST,19.187192,72.841554,
KALA VIDYALAYA,Bus,BEST,19.181697,72.813528,
BAJAJ BHAVAN,Bus,BEST,18.926327,72.82243,
"SAVE NAGAR, GAONDEVI MANDIR (DAHISAR-E)",Bus,BEST,19.255229,72.861014,
"B.D.PATIL MARG, HPCL",Bus,BEST,19.019538,72.897933,
MUMBAI CENTRAL STATION,Bus,BEST,18.967431,72.820013,
NAAGRI NIWARA 1 & 2,Bus,BEST,19.172406,72.880829,
SINDHUWADI,Bus,BEST,19.077747,72.903869,
"MUKESH CHOWK (UMAR PARK, TATA GARDEN)",Bus,BEST,18.966351,72.80352,
"HINDUSTAN NAKA, C.CHARANSINGH CHOWK",Bus,BEST,19.207013,72.829082,
CITIZEN BANK,Bus,BEST,19.246795,72.850414,
ERANGAL VILLAGE,Bus,BEST,19.161726,72.786547,
BHAYANDER PHATAK (POLICE CHOWKY),Bus,BEST,19.298796,72.854937,
DAHISAR STATION ROAD (E),Bus,BEST,19.249394,72.86312,
DEVIPADA,Bus,BEST,19.224606,72.864466,
DHEERAJ ENCLAVE,Bus,BEST,19.215412,72.869521,
EVERSHINE MILLENIUM PARADISE,Bus,BEST,19.210067,72.87716,
GANGA COMPLEX,Bus,BEST,19.29017,72.857292,
GODDEV NAKA,Bus,BEST,19.303794,72.858578,
GOKULANAND HOTEL,Bus,BEST,19.243839,72.864388,
JAI MAHARASHTRA NAGAR (BORIVALI -E),Bus,BEST,19.221482,72.868585,
SHRIRANG SOCIETY (THANE),Bus,BEST,19.206137,72.979986,
TATWADNYAN VIDYAPITH,Bus,BEST,19.223591,72.977363,
VAISHALI NAGAR (MULUND-W),Bus,BEST,19.187031,72.945849,
VASTU ANAND,Bus,BEST,19.206782,73.009893,
WADARPADA,Bus,BEST,19.167861,72.951298,
WAGLE WARD COMMITTEE OFFICE,Bus,BEST,19.187347,72.955243,
MULUND RAILWAY STATION (W),Bus,BEST,19.17305,72.9567,
KHOPAT,Bus,BEST,19.200582,72.973234,
"MUNICIPAL SCHOOL, CHINCHVALI BUNDER",Bus,BEST,19.179251,72.842035,
GIRIDHAR PARK,Bus,BEST,19.195768,72.831829,
"MARVE ROAD NAKA, SWAMI SHIVANAND CHOWK",Bus,BEST,19.191729,72.845506,
STATE BANK (GOREGAON-W),Bus,BEST,19.173848,72.841363,
MARY IMMACULATE SCHOOL,Bus,BEST,19.247926,72.853771,
RAM MANDIR (BORIVALI -W),Bus,BEST,19.238215,72.854795,
KHINDIPADA,Bus,BEST,19.1666167,72.9297,
KHAR TELEPHONE EXCHANGE,Bus,BEST,19.068705,72.833495,
"AAREY HOSPITAL, MUNICIPAL SCHOOL",Bus,BEST,19.148573,72.87662,
"INDIAN BANK, HIRANANDANI (THANE- W)",Bus,BEST,19.254027,72.98155,
SHIVAR GARDEN,Bus,BEST,19.28825,72.865466,
KASHIMIRA,Bus,BEST,19.273199,72.882513,
SAHAKAR BAZAR (AIROLI),Bus,BEST,19.150132,72.999628,
SHREYAS CINEMA,Bus,BEST,19.093974,72.913034,
DOMNIC SCHOOL,Bus,BEST,19.126424,72.863695,
OBEROI GARDEN (CHANDIVLI),Bus,BEST,19.114602,72.892718,
MUKESH CHOWK (KEMPS CORNER),Bus,BEST,18.963586,72.803133,
PATKAR COLLEGE (GOREGAON-W),Bus,BEST,19.168602,72.845588,
ROYAL HOTEL(JUHU),Bus,BEST,19.091891,72.827823,
CHEMBUR COLONY,Bus,BEST,19.044841,72.893392,
DOORDARSHAN (WORLI),Bus,BEST,19.007261,72.818478,
SHANTI SUDHA PARK (JAIN MANDIR),Bus,BEST,19.075762,72.91264,
PT.PALUSKAR CHOWK (OPERA HOUSE),Bus,BEST,18.955313,72.816158,
"A.H.ANSARI CHOWK, NEW NAGPADA",Bus,BEST,18.96885,72.833153,
SARDAR NAGAR NO.4 (GTB NAGAR),Bus,BEST,19.035786,72.867548,
LIBERTY GARDEN,Bus,BEST,19.187617,72.842571,
MANGATRAM PETROLPUMP,Bus,BEST,19.140142,72.931272,
OSHIWARA POLICE STATION,Bus,BEST,19.148321,72.831353,
NERUL GYMKHANA,Bus,BEST,19.026451,73.015738,
LIC OFFICE (BORIVALI -W),Bus,BEST,19.242522,72.852043,
KETAKI PADA,Bus,BEST,19.255929,72.869213,
KRISHNA VATIKA (DAHISAR-E),Bus,BEST,19.2628,72.8616833,
JAY MAHARASHTRA NAGAR,Bus,BEST,19.221482,72.868814,
THE CITY CO-OP BANK LTD,Bus,BEST,19.234354,72.865373,
NABARD NAGAR,Bus,BEST,19.207731,72.866273,
OMKARESHWAR MANDIR,Bus,BEST,19.230622,72.862845,
SRUSHTI POLICE CHOWKY,Bus,BEST,19.271178,72.867759,
PUNJAB DAIRY (KASHIMIRA),Bus,BEST,19.278749,72.889835,
RAJENDRA NAGAR,Bus,BEST,19.220925,72.857773,
SHREE SAI HOSPITAL,Bus,BEST,19.21383,72.866916,
SHAKTI NAGAR,Bus,BEST,19.259701,72.861982,
SILVER PARK (MIRA ROAD),Bus,BEST,19.282184,72.874213,
NIRLON SOCIETY,Bus,BEST,19.177333,72.836997,
VIJAY NAGAR (MAROL MAROSHI),Bus,BEST,19.120207,72.879514,
TERNA ENGINEERING COLLEGE (NERUL),Bus,BEST,19.030218,73.017117,
GODREJ COMPANY (VIKHROLI-W),Bus,BEST,19.104935,72.921736,
"KANNAMWAR NAGAR, BUILDING NO.150",Bus,BEST,19.114595,72.939098,
LOKMANYA TILAK VIDYALAYA (CHEMBUR),Bus,BEST,19.066484,72.895014,
MARINE LINES RAILWAY STATION,Bus,BEST,18.945418,72.824398,
DON BOSCO SCHOOL (BORIVALI ),Bus,BEST,19.23023,72.842055,
RUSHI COMPLEX EXTENSION (DAHISAR - W),Bus,BEST,19.257157,72.851444,
ANTOP HILL CHURCH,Bus,BEST,19.032696,72.866761,
"DR.AMBEDKAR UDYAN, CHEMBUR STATION",Bus,BEST,19.062315,72.900293,
